,id,year,release_years,movieLength,rating_kp,ageRating,votes_kp,budget,audience_count,fees_russia,sequelsAndPrequels,ticketsOnSale,actor,designer,writer,producer,operator,director,composer,editor,type_movie,num_actors,num_countries,num_genres,is_sequel,is_adult
2103,1390625,2020,2022.5,83.0,6.891,6.0,12194,0.0,19006.0,377074.0,0,False,1,7,19,19,6,10,15,7,False,12,1,3,0,0
2104,1402924,2020,2022.5,78.0,5.612,18.0,16597,0.0,27230.0,11160.0,0,False,1,2,1,1,1,3,2,4,True,5,1,1,0,1
2110,4641840,2021,2022.5,102.0,6.867,18.0,14553,0.0,5497.0,23449.0,0,False,3,4,5,6,3,6,5,6,True,11,1,3,0,1
2112,1443829,2021,2022.5,85.0,6.408,18.0,15605,0.0,27230.0,3802.0,0,False,2,399,2,2,2,1,374,4,True,14,1,2,0,1
2113,1431128,2021,2022.5,96.0,5.077,18.0,12387,0.0,7423.0,28886.0,0,False,2,1,1,2,1,1,1,1,True,24,1,2,0,1
2116,1445178,2020,2022.5,145.0,6.612,12.0,14853,255000000.0,45000.0,3693.0,0,False,1,3,1,1,3,1,4,554,True,11,1,3,0,0
2117,1438922,2022,2022.5,90.0,6.752,18.0,12958,35000000.0,11282.0,37533.0,0,False,1,3,1,1,6,1,12,4,True,19,1,2,0,1
2119,2046399,2021,2022.5,88.0,6.977,18.0,24828,0.0,3028.0,10901.0,0,False,6,2,1,7,2,1,1,1,True,3,1,1,0,1
2121,1437854,2021,2022.5,139.0,5.967,18.0,14763,0.0,1764.0,9743.0,0,False,3,1,1,1,3,2,1,2,True,12,1,1,0,1
2123,4318308,2021,2022.5,84.0,6.103,18.0,16915,3500000.0,27230.0,91796.0,0,False,2,1,5,6,10,6,5,6,True,13,1,1,0,1
2124,5236779,2023,2022.5,48.0,8.247,0.0,26463,0.0,107709.0,292533.0,2,False,2,399,3,4,185,4,4,554,False,13,1,2,1,0
2126,4728994,2023,2022.5,105.0,6.473,18.0,24713,0.0,13984.0,54028.0,0,False,2,8,6,4,1,2,1,10,True,22,1,2,0,1
2127,1101306,2020,2022.5,87.0,6.098,18.0,15061,0.0,27230.0,21009.0,0,False,2,4,1,1,2,1,6,2,True,23,1,2,0,1
2128,4463981,2021,2022.5,85.0,6.152,18.0,16901,0.0,655.0,2352.0,0,False,2,6,1,1,6,1,374,2,True,9,1,1,0,1
2131,4505456,2021,2022.5,63.0,8.124,12.0,13606,0.0,874.0,2661.0,0,False,1,399,6,6,1,7,374,4,True,5,1,2,0,0
2134,4661122,2022,2022.5,87.0,6.198,18.0,15893,0.0,2227.0,11004.0,0,False,4,399,1,1,1,1,374,1,True,8,1,2,0,1
2138,1395840,2020,2022.5,72.0,6.755,18.0,18315,1500000.0,27230.0,153617.0,0,False,1,4,4,2,4,4,5,6,True,23,1,1,0,1
2139,1437864,2021,2022.5,104.0,5.002,18.0,17228,0.0,5835.0,21643.0,0,False,1,1,1,84,1,1,374,1,True,40,1,1,0,1
2142,1183602,2021,2022.5,95.0,6.152,18.0,17594,50000000.0,2668.0,8016.0,0,False,1,6,1,2,1,1,1,554,True,18,1,1,0,1
2145,1337697,2020,2022.5,85.0,7.773,6.0,16562,47395947.0,27230.0,12700.0,0,False,1,5,5,3,10,6,3,3,True,30,1,1,0,0
2146,1219167,2020,2022.5,92.0,6.574,12.0,15930,38461539.0,8314.0,17556.0,0,False,1,7,1,1,10,2,1,1,True,50,1,2,0,0
2147,5003770,2023,2022.5,90.0,7.307,6.0,18075,100000000.0,185578.0,442543.0,0,False,1,7,1,10,1,1,5,8,True,42,1,3,0,0
2148,1390626,2021,2022.5,94.0,7.036,6.0,17847,358114000.0,140288.0,442587.0,0,False,2,7,5,17,6,10,15,7,False,9,1,3,0,0
2153,4661294,2022,2022.5,110.0,5.931,18.0,21129,0.0,74672.0,347823.0,0,False,6,2,2,3,3,2,3,10,True,8,1,2,0,1
2156,1392757,2021,2022.5,90.0,7.146,12.0,17396,0.0,36209.0,152771.0,0,False,1,5,1,8,2,5,3,4,True,16,1,3,0,0
2157,4528694,2022,2022.5,91.0,5.825,18.0,36413,0.0,11437.0,104325.0,0,False,8,1,6,5,4,5,5,1,True,37,1,2,0,1
2158,1421574,2020,2022.5,97.0,6.825,12.0,17072,0.0,11516.0,54905.0,0,False,1,4,1,14,3,2,374,4,True,6,1,1,0,0
2159,4913245,2023,2022.5,130.0,6.563,18.0,21596,0.0,15484.0,77205.0,0,False,5,4,7,8,4,7,374,2,True,40,1,2,0,1
2160,4326621,2021,2022.5,89.0,7.509,6.0,19198,0.0,53041.0,90786.0,0,False,1,1,6,3,2,5,2,4,True,12,1,3,0,0
2162,1311060,2020,2022.5,100.0,5.806,18.0,18763,0.0,27230.0,115262.0,0,False,5,399,1,8,17,4,1,554,True,19,1,2,0,1
2163,1243146,2020,2022.5,98.0,6.464,18.0,20962,0.0,456.0,1522.0,0,False,1,1,1,1,1,2,1,1,True,15,1,3,0,1
2164,1291214,2020,2022.5,87.0,6.163,18.0,21785,26000000.0,22958.0,95711.0,0,False,1,2,1,3,2,3,5,2,True,12,1,2,0,1
2166,4667996,2021,2022.5,84.0,6.877,6.0,23083,0.0,3625.0,8079.0,0,False,1,4,1,2,2,2,3,10,True,23,1,2,0,0
2172,4908022,2022,2022.5,94.0,6.296,12.0,25098,0.0,38512.0,172373.0,0,False,1,1,1,1,7,2,1,4,True,21,1,2,0,0
2173,5254168,2023,2022.5,88.0,6.073,18.0,23578,0.0,39034.0,139244.0,0,False,4,1,1,1,1,2,1,1,True,29,1,2,0,1
2174,5245365,2023,2022.5,99.0,6.249,18.0,33472,0.0,4588.0,19543.0,0,False,3,1,2,1,1,1,1,1,True,15,1,1,0,1
2175,5254177,2023,2022.5,102.0,6.849,12.0,27273,0.0,89754.0,300222.0,0,False,2,2,3,1,1,1,3,2,True,13,1,3,0,0
2178,1219003,2021,2022.5,104.0,6.787,18.0,29702,170000000.0,24855.0,96970.0,0,False,2,2,1,1,7,1,1,1,True,37,1,1,0,1
2179,1313593,2021,2022.5,87.0,5.674,18.0,33154,50000000.0,27230.0,289140.0,0,False,1,9,1,3,10,1,1,1,True,13,1,1,0,1
2180,4853046,2022,2022.5,72.0,6.588,6.0,27150,0.0,185717.0,642085.0,0,False,4,1,1,19,185,1,15,9,False,9,1,2,0,0
2182,4902867,2022,2022.5,116.0,5.985,18.0,29992,0.0,39717.0,173865.0,0,False,3,11,1,1,1,1,13,1,True,19,1,3,0,1
2184,1410951,2022,2022.5,104.0,6.444,18.0,26251,0.0,16602.0,69424.0,0,False,1,1,1,1,4,1,1,554,True,48,1,1,0,1
2185,5447041,2024,2022.5,97.0,6.625,12.0,91768,0.0,179627.0,659713.0,0,False,1,1,3,21,1,1,1,1,True,18,2,2,0,0
2186,4390405,2021,2022.5,87.0,7.357,12.0,67390,0.0,257421.0,824236.0,0,False,1,1,3,1,6,3,1,6,True,42,2,3,0,0
2187,4518317,2022,2022.5,84.0,6.118,18.0,33277,0.0,67285.0,310937.0,0,False,1,3,1,8,13,1,2,7,True,13,1,1,0,1
2188,5074908,2023,2022.5,110.0,6.659,18.0,28226,0.0,9878.0,28695.0,0,False,4,1,1,1,8,1,2,3,True,5,1,2,0,1
2189,5247347,2022,2022.5,72.0,7.832,6.0,40294,0.0,3637.0,8088.0,0,False,5,1,1,1,1,1,1,554,True,13,1,1,0,0
2190,905024,2020,2022.5,117.0,5.629,18.0,30174,125000000.0,48678.0,132396.0,4,False,2,5,2,2,2,2,6,10,True,33,1,2,1,1
2191,1115749,2020,2022.5,80.0,5.842,12.0,31210,0.0,22775.0,80613.0,0,False,1,1,1,1,2,2,2,554,True,31,1,2,0,0
2193,4632201,2022,2022.5,96.0,6.187,18.0,33817,0.0,47549.0,195123.0,0,False,1,1,1,1,1,1,1,1,True,8,3,3,0,1
2194,986636,2021,2022.5,70.0,7.797,0.0,28483,245000000.0,75224.0,209663.0,0,False,2,7,1,7,185,6,374,5,False,17,1,5,0,0
2195,5264352,2022,2022.5,102.0,6.152,12.0,33301,0.0,21456.0,47790.0,0,False,2,3,1,3,3,2,5,554,True,14,1,3,0,0
2196,5301036,2023,2022.5,99.0,5.982,18.0,47687,25000000.0,3884.0,13335.0,0,False,2,1,1,1,1,1,1,1,True,7,1,2,0,1
2197,1297221,2021,2022.5,92.0,5.442,18.0,36131,60000000.0,148137.0,524633.0,0,False,1,6,4,7,27,7,5,4,True,23,1,1,0,1
2198,5047485,2022,2022.5,104.0,6.152,18.0,71232,0.0,16792.0,64261.0,0,False,7,6,6,1,6,3,5,6,True,22,1,2,0,1
2199,5270839,2023,2022.5,83.0,7.439,12.0,33282,0.0,65109.0,199364.0,0,False,1,2,1,1,1,1,374,3,True,8,1,3,0,0
2200,4450910,2022,2022.5,96.0,7.253,18.0,33814,0.0,32282.0,205565.0,0,False,1,1,1,4,18,1,1,3,True,39,1,2,0,1
2201,1006672,2023,2022.5,104.0,6.931,18.0,41393,0.0,82279.0,263027.0,0,False,1,9,1,2,1,7,3,4,True,30,1,4,0,1
2202,5264267,2023,2022.5,100.0,6.365,18.0,41811,0.0,2312.0,7436.0,0,False,1,1,1,1,1,1,2,4,True,8,1,1,0,1
2203,2000127,2022,2022.5,80.0,6.053,18.0,37528,0.0,26942.0,132108.0,0,False,1,2,1,36,1,1,1,1,True,14,1,2,0,1
2204,1445167,2022,2022.5,76.0,7.377,18.0,53343,120000000.0,334566.0,1581060.0,1,False,2,6,4,8,7,6,7,10,True,13,1,2,1,1
2205,1274273,2020,2022.5,117.0,6.152,18.0,37395,0.0,622.0,2011.0,0,False,1,3,1,6,1,6,3,1,True,28,2,2,0,1
2207,1445162,2022,2022.5,90.0,7.641,6.0,41584,0.0,816808.0,2892517.0,2,False,1,7,19,19,6,10,19,7,False,10,1,1,1,0
2208,4934481,2021,2022.5,92.0,5.892,18.0,31833,0.0,5388.0,32405.0,0,False,1,399,1,2,1,2,1,19,True,19,1,2,0,1
2209,1046034,2021,2022.5,168.0,7.401,12.0,37560,209000000.0,11945.0,44522.0,0,False,19,2,1,5,8,1,4,554,True,41,1,2,0,0
2210,1234850,2020,2022.5,121.0,7.223,18.0,32843,151472080.0,27230.0,156822.0,0,False,4,5,5,2,22,4,374,6,True,41,1,2,0,1
2215,4756225,2022,2022.5,75.0,7.666,6.0,43513,0.0,475169.0,1487455.0,4,False,1,399,2,2,185,6,374,554,False,9,1,4,1,0
2216,4388687,2021,2022.5,86.0,6.261,18.0,39183,0.0,12000.0,57056.0,0,False,7,1,1,20,2,1,1,2,True,21,1,3,0,1
2217,5059689,2022,2022.5,93.0,6.171,18.0,43563,0.0,1448.0,9178.0,0,False,1,399,85,1,1,13,2,554,True,19,1,2,0,1
2218,1251147,2021,2022.5,101.0,6.429,18.0,38304,0.0,33815.0,174534.0,0,False,5,1,2,10,7,2,1,2,True,10,1,2,0,1
2219,4550354,2021,2022.5,59.0,6.152,18.0,59440,0.0,43614.0,186086.0,0,False,1,4,4,2,1,3,1,2,True,16,1,2,0,1
2220,4534033,2022,2022.5,100.0,5.987,18.0,31822,0.0,65078.0,313659.0,0,False,1,12,4,84,3,5,6,1,True,46,1,1,0,1
2221,5077317,2022,2022.5,91.0,6.632,18.0,37585,0.0,56003.0,209646.0,0,False,1,1,2,2,1,1,1,15,True,15,1,2,0,1
2223,4681792,2021,2022.5,142.0,7.285,18.0,42371,0.0,1378.0,3956.0,0,False,1,399,2,1,1,2,1,1,True,12,1,2,0,1
2224,5274026,2023,2022.5,84.0,7.504,6.0,60455,0.0,149537.0,451314.0,1,False,2,6,4,8,5,6,7,10,True,21,1,1,1,0
2225,2000121,2022,2022.5,82.0,7.501,18.0,53969,0.0,5489.0,28381.0,0,False,2,2,2,15,14,1,11,4,True,31,1,1,0,1
2226,4522328,2022,2022.5,86.0,6.572,18.0,40094,0.0,30423.0,133975.0,0,False,2,2,5,13,6,1,1,2,True,25,1,1,0,1
2227,5264505,2023,2022.5,104.0,6.014,18.0,42826,0.0,8466.0,29349.0,0,False,7,12,1,1,3,3,10,2,True,21,1,1,0,1
2228,4366835,2021,2022.5,104.0,7.476,12.0,44747,0.0,14878.0,64949.0,0,False,1,2,1,2,1,1,2,2,True,23,1,1,0,0
2229,1167855,2021,2022.5,108.0,6.883,18.0,39220,0.0,73000.0,351661.0,0,False,1,4,1,1,6,2,374,2,True,17,1,2,0,1
2230,5118213,2023,2022.5,108.0,6.093,18.0,53609,0.0,75248.0,194564.0,0,False,9,3,2,1,2,3,1,554,True,20,1,1,0,1
2232,5230216,2022,2022.5,88.0,7.103,6.0,43007,0.0,145293.0,330648.0,0,False,1,4,2,1,1,3,374,2,True,8,2,3,0,0
2233,1354764,2021,2022.5,84.0,6.417,12.0,43604,0.0,64263.0,300716.0,0,False,1,1,2,1,15,1,11,5,True,14,1,2,0,0
2235,4326876,2021,2022.5,90.0,6.724,12.0,44978,0.0,11927.0,24235.0,0,False,1,4,6,3,2,5,2,4,True,13,1,1,0,0
2236,4739575,2022,2022.5,78.0,6.003,18.0,52442,0.0,12729.0,60796.0,0,False,1,1,3,3,5,1,4,2,True,15,1,2,0,1
2239,1311544,2021,2022.5,116.0,5.766,18.0,58120,45100000.0,11165.0,47431.0,0,False,2,5,2,2,5,2,374,24,True,17,1,1,0,1
2240,667893,2021,2022.5,81.0,4.786,18.0,52212,0.0,3804.0,11919.0,0,False,1,1,1,1,1,1,1,1,True,15,3,3,0,1
2241,1330041,2021,2022.5,78.0,6.152,18.0,87396,0.0,64938.0,239382.0,0,False,6,7,1,9,1,4,10,7,True,16,1,2,0,1
2242,1263423,2020,2022.5,145.0,6.816,18.0,46777,0.0,118477.0,563415.0,0,False,1,11,3,15,17,8,1,6,True,34,4,2,0,1
2246,1112676,2022,2022.5,96.0,7.074,18.0,67582,0.0,85727.0,444067.0,0,False,1,2,1,1,10,1,1,1,True,33,1,2,0,1
2247,4517648,2021,2022.5,104.0,6.876,18.0,80385,0.0,3320.0,18944.0,0,False,5,5,1,14,10,2,2,8,True,11,1,1,0,1
2249,1289029,2020,2022.5,105.0,4.621,12.0,58144,95000000.0,27230.0,955334.0,0,False,1,12,3,10,22,2,13,6,True,50,1,4,0,0
2250,1124682,2020,2022.5,97.0,5.637,18.0,78360,0.0,27230.0,1059460.0,0,False,2,11,4,7,27,7,5,4,True,11,1,2,0,1
2251,1291065,2020,2022.5,92.0,7.504,6.0,61693,0.0,27230.0,290232.0,0,False,1,1,1,3,185,1,1,554,False,24,1,2,0,0
2252,1354896,2021,2022.5,105.0,7.638,6.0,70736,0.0,440.0,1099.0,0,False,1,8,1,4,4,5,10,554,True,22,1,2,0,0
2254,1399249,2021,2022.5,115.0,7.221,18.0,60279,0.0,6979.0,32623.0,0,False,11,6,1,2,3,2,1,3,True,40,1,1,0,1
2255,5091058,2023,2022.5,89.0,6.547,18.0,116973,0.0,78580.0,286419.0,1,False,2,2,2,1,3,2,1,3,True,18,1,2,1,1
2257,4400163,2022,2022.5,75.0,6.777,18.0,70575,0.0,4300.0,16260.0,0,False,3,9,2,8,16,13,12,10,True,11,1,2,0,1
2258,2000122,2022,2022.5,101.0,7.357,18.0,88745,58500000.0,21254.0,93566.0,0,False,10,2,2,6,3,2,3,2,True,29,1,1,0,1
2259,4907586,2022,2022.5,83.0,6.652,6.0,71796,240871320.0,1317868.0,3950015.0,1,False,9,7,3,19,6,10,15,9,False,7,1,3,1,0
2261,4473129,2021,2022.5,90.0,6.446,18.0,88168,0.0,206036.0,1214224.0,0,False,1,5,2,21,4,4,2,2,True,19,1,2,0,1
2262,4853049,2021,2022.5,90.0,6.028,6.0,79309,0.0,406481.0,1842929.0,1,False,2,1,1,5,185,1,1,554,False,8,1,5,1,0
2264,4467988,2022,2022.5,106.0,6.912,18.0,94306,0.0,803925.0,4226398.0,0,False,5,5,3,1,10,3,11,2,True,30,1,2,0,1
2265,5275429,2024,2022.5,134.0,8.204,6.0,488393,600000000.0,5382744.0,20776041.0,2,False,17,11,10,17,5,1,4,3,True,34,1,3,1,0
2266,4491514,2021,2022.5,88.0,5.743,18.0,71533,0.0,55595.0,184308.0,0,False,4,7,1,2,1,4,11,2,True,20,1,2,0,1
2267,1311064,2020,2022.5,115.0,7.887,12.0,86737,0.0,328570.0,1463264.0,1,False,10,4,2,7,18,3,7,8,True,24,1,2,1,0
2268,4312553,2021,2022.5,104.0,7.946,6.0,85044,361282000.0,27230.0,1067897.0,2,False,1,4,4,84,185,6,1,5,False,6,2,5,1,0
2269,1435400,2022,2022.5,88.0,7.916,6.0,93677,0.0,482908.0,1631843.0,0,False,2,2,19,84,185,3,2,17,False,12,1,4,0,0
2270,1281999,2020,2022.5,98.0,7.329,18.0,86017,0.0,27230.0,69300.0,0,False,1,2,2,10,3,2,26,24,True,15,1,1,0,1
2271,4886624,2023,2022.5,115.0,7.838,6.0,143920,0.0,152947.0,404720.0,0,False,1,2,1,2,27,2,5,554,True,33,1,1,0,0
2272,1438350,2020,2022.5,90.0,7.376,18.0,91798,0.0,27230.0,324.0,0,False,1,399,1,1,1,1,3,554,True,14,1,2,0,1
2275,5089024,2023,2022.5,95.0,6.823,18.0,212798,200000000.0,887267.0,3478567.0,0,False,11,3,1,2,10,13,11,7,True,41,1,1,0,1
2276,5277148,2023,2022.5,144.0,7.853,18.0,274637,230000000.0,504142.0,1817093.0,0,False,3,6,2,2,11,1,18,1,True,50,1,2,0,1
2278,5091614,2022,2022.5,109.0,6.944,18.0,129244,0.0,553010.0,2617497.0,1,False,4,3,1,3,1,6,9,554,True,16,1,2,1,1
2279,1445164,2022,2022.5,90.0,7.245,6.0,127064,265337140.0,676881.0,2610112.0,0,False,3,9,3,8,16,13,12,2,True,21,1,4,0,0
2280,1398953,2022,2022.5,105.0,6.152,18.0,129299,400000000.0,860710.0,3868827.0,0,False,4,11,10,9,5,3,10,13,True,23,1,1,0,1
2282,5045951,2023,2022.5,89.0,7.074,18.0,152493,0.0,856992.0,3934935.0,4,False,8,15,4,21,2,1,2,10,True,30,1,1,1,1
2284,1451292,2022,2022.5,97.0,7.031,18.0,154700,0.0,43537.0,194966.0,0,False,3,4,5,1,4,5,18,11,True,30,1,2,0,1
2285,4963617,2022,2022.5,88.0,7.514,6.0,114323,0.0,483082.0,1911773.0,0,False,1,2,1,11,8,1,13,6,True,40,1,3,0,0
2286,5134592,2023,2022.5,99.0,7.118,18.0,127210,0.0,27938.0,105697.0,0,False,6,9,2,84,5,2,18,17,True,18,1,2,0,1
2287,1334853,2020,2022.5,115.0,5.465,18.0,116398,125000000.0,27230.0,578191.0,0,False,1,5,3,2,3,1,10,6,True,23,1,3,0,1
2288,5249392,2023,2022.5,30.0,7.029,0.0,178553,0.0,280540.0,846517.0,1,False,2,399,2,84,185,1,13,1,False,16,1,3,1,0
2289,1189859,2020,2022.5,135.0,7.291,18.0,126181,0.0,27230.0,225867.0,1,False,1,5,7,5,1,10,18,2,True,50,1,2,1,1
2290,1291197,2021,2022.5,100.0,7.586,6.0,208965,125000000.0,1342880.0,6087779.0,1,False,6,20,2,4,14,3,9,14,True,50,1,4,1,0
2291,4533827,2021,2022.5,99.0,7.424,12.0,125046,0.0,5520.0,21963.0,0,False,1,2,3,3,19,4,1,10,True,38,1,1,0,0
2292,1112632,2022,2022.5,120.0,7.673,12.0,124283,250000000.0,179651.0,954898.0,0,False,1,9,1,1,10,5,13,17,True,40,1,4,0,0
2293,4450231,2021,2022.5,87.0,6.954,18.0,120070,0.0,93691.0,328206.0,2,False,19,3,15,10,18,4,10,1,True,50,1,3,1,1
2294,1189865,2021,2022.5,109.0,6.318,18.0,125516,120000000.0,27230.0,426752.0,1,False,4,5,7,5,10,10,18,2,True,38,1,1,1,1
2295,1167867,2020,2022.5,101.0,7.278,6.0,181000,330000000.0,27230.0,4933431.0,0,False,17,8,3,20,6,4,5,8,True,47,1,3,0,0
2296,4517052,2021,2022.5,89.0,7.667,6.0,149161,0.0,290403.0,1036935.0,0,False,2,2,1,1,3,4,13,554,True,23,1,3,0,0
2297,4493006,2023,2022.5,90.0,6.848,12.0,143147,0.0,76790.0,252664.0,0,False,5,2,4,4,1,1,2,2,True,25,1,2,0,0
2298,4841224,2022,2022.5,99.0,6.152,18.0,164041,0.0,243.0,13955.0,0,False,7,5,3,21,3,3,6,5,True,36,1,2,0,1
2299,5356063,2023,2022.5,95.0,8.072,6.0,139162,361752000.0,471099.0,1281647.0,0,False,1,4,2,2,185,6,1,554,False,19,1,2,0,0
2300,1346514,2021,2022.5,103.0,6.788,18.0,203675,0.0,39234.0,169895.0,0,False,8,2,1,1,2,1,374,1,True,17,4,2,0,1
2301,1254059,2020,2022.5,120.0,8.295,18.0,170046,72000000.0,89238.0,367653.0,0,False,3,16,1,4,12,3,44,6,True,50,1,2,0,1
2303,1249527,2022,2022.5,94.0,6.477,6.0,129177,90000000.0,505560.0,2263138.0,0,False,14,1,2,2,9,6,5,554,True,21,1,3,0,0
2304,1199625,2020,2022.5,109.0,6.152,18.0,155175,0.0,27230.0,994648.0,0,False,6,6,4,2,9,5,374,4,True,50,1,1,0,1
2305,1331265,2020,2022.5,97.0,7.194,18.0,165953,0.0,27230.0,3255619.0,1,False,8,7,4,1,16,7,1,10,True,7,1,1,1,1
2307,841471,2020,2022.5,115.0,5.032,6.0,128650,786400000.0,27230.0,1407354.0,0,False,1,1,2,7,22,4,1,11,True,50,1,2,0,0
2308,4449009,2021,2022.5,96.0,6.152,18.0,137016,0.0,268224.0,1149572.0,1,False,14,6,2,6,3,1,13,554,True,9,2,2,1,1
2310,1346357,2022,2022.5,96.0,6.152,6.0,135528,201000000.0,957784.0,3632830.0,0,False,1,8,2,5,10,6,26,17,True,15,1,2,0,0
2311,1249233,2021,2022.5,145.0,7.728,18.0,231115,550000000.0,1288623.0,8409336.0,0,False,26,9,6,11,18,4,13,4,True,50,1,4,0,1
2312,4907342,2022,2022.5,79.0,7.233,12.0,183457,0.0,195841.0,1014492.0,0,False,4,4,4,7,12,3,3,21,True,16,1,2,0,0
2313,1253841,2023,2022.5,94.0,7.695,12.0,190910,850000000.0,1698599.0,5888275.0,0,False,9,8,10,17,18,9,12,3,True,29,1,3,0,0
2314,893508,2021,2022.5,98.0,7.711,6.0,165176,330000000.0,728489.0,3355104.0,0,False,4,399,1,84,185,3,18,554,False,10,1,4,0,0
2315,5264991,2023,2022.5,24.0,8.153,6.0,190260,0.0,500477.0,1138864.0,1,False,3,2,3,3,185,1,2,2,False,8,1,4,1,0
2316,1305913,2021,2022.5,96.0,6.997,18.0,152508,0.0,194016.0,691083.0,2,False,19,3,15,10,18,4,10,554,True,47,1,2,1,1
2317,4518842,2022,2022.5,85.0,8.293,0.0,211571,0.0,447811.0,1610193.0,0,False,1,5,2,84,185,2,13,24,False,11,1,3,0,0
2318,4742512,2022,2022.5,85.0,7.813,6.0,182504,0.0,1895955.0,8864043.0,2,False,2,7,1,7,185,6,1,5,False,22,2,4,1,0
2320,5002368,2022,2022.5,120.0,8.197,18.0,202224,0.0,2721.0,10312.0,0,False,5,2,1,1,6,3,12,24,True,32,1,1,0,1
2321,1421591,2021,2022.5,126.0,8.304,12.0,365226,0.0,539251.0,1973936.0,0,False,9,2,2,2,3,3,13,6,True,50,1,4,0,0
2325,1311129,2023,2022.5,151.0,6.846,18.0,349023,0.0,1565337.0,5552826.0,0,False,2,5,5,10,6,7,2,4,True,41,1,3,0,1
2326,1115648,2020,2022.5,98.0,7.239,18.0,239611,50097486.0,8316.0,233263.0,1,False,2,15,2,5,4,7,3,2,True,24,1,3,1,1
2327,4694773,2022,2022.5,103.0,7.265,6.0,185325,0.0,184221.0,849271.0,0,False,2,1,1,3,1,5,19,17,True,34,1,2,0,0
2328,5079082,2022,2022.5,90.0,6.467,18.0,219777,0.0,189574.0,626519.0,0,False,3,1,4,7,6,6,3,3,True,21,1,1,0,1
2329,1206431,2020,2022.5,107.0,6.851,18.0,242476,150000000.0,27230.0,6226344.0,0,False,5,1,2,21,6,4,2,5,True,19,1,2,0,1
2330,1115176,2022,2022.5,76.0,7.833,6.0,220750,0.0,1041005.0,3599114.0,1,False,6,5,2,3,185,3,13,554,False,17,1,6,1,0
2332,5101673,2023,2022.5,129.0,7.057,18.0,208693,0.0,363778.0,1235811.0,0,False,4,10,1,6,19,5,44,10,True,50,1,2,0,1
2333,1445155,2020,2022.5,80.0,7.238,18.0,224878,0.0,27230.0,114416.0,0,False,9,2,19,19,9,2,15,9,True,38,1,2,0,1
2334,1405778,2022,2022.5,137.0,7.441,18.0,233675,135000000.0,168072.0,1080208.0,0,False,1,6,2,15,2,1,5,1,True,33,1,3,0,1
2335,5194326,2023,2022.5,101.0,7.786,6.0,255532,0.0,943294.0,2693132.0,0,False,2,2,2,2,185,1,26,1,False,12,1,3,0,0
2336,1113011,2020,2022.5,77.0,7.416,6.0,309601,180000000.0,27230.0,4875202.0,2,False,1,4,5,7,185,5,13,24,False,17,1,3,1,0
2337,1249181,2020,2022.5,77.0,8.414,6.0,274016,150000000.0,27230.0,951075.0,0,False,3,5,13,84,185,2,13,24,False,9,1,3,0,0
2338,4485219,2023,2022.5,116.0,7.113,18.0,234976,0.0,186274.0,624471.0,0,False,1,9,5,84,18,7,1,26,True,18,1,2,0,1
2339,5126797,2022,2022.5,89.0,7.592,12.0,207151,0.0,53650.0,227570.0,0,False,2,4,4,7,6,3,26,21,True,20,1,2,0,0
2340,994530,2020,2022.5,100.0,7.149,12.0,249431,54000000.0,27230.0,140205.0,0,False,1,4,1,3,10,4,26,5,True,12,2,1,0,0
2341,1225587,2020,2022.5,136.0,7.788,18.0,326882,500000000.0,1745787.0,7793760.0,0,False,2,4,3,8,14,2,1,13,True,50,1,3,0,1
2342,1191022,2020,2022.5,136.0,8.342,18.0,368642,420000000.0,6319.0,1228353.0,0,False,2,9,2,5,8,4,44,23,True,50,1,4,0,1
2343,5257393,2023,2022.5,90.0,6.963,18.0,277932,0.0,374170.0,1344639.0,0,False,12,4,5,19,4,3,374,554,True,31,1,2,0,1
2344,4533880,2022,2022.5,100.0,7.607,12.0,309219,0.0,524211.0,2546591.0,0,False,5,10,3,7,9,6,7,7,True,44,1,3,0,0
2345,5189169,2022,2022.5,22.0,8.529,0.0,387282,0.0,499996.0,1573399.0,1,False,3,2,3,3,185,4,2,2,False,7,1,3,1,0
2347,4959134,2023,2022.5,115.0,7.759,6.0,1279607,0.0,8827636.0,28757189.0,0,False,6,9,5,84,13,7,5,17,True,32,1,3,0,0
2348,5189350,2023,2022.5,107.0,6.152,18.0,326621,0.0,807255.0,3554918.0,0,False,17,1,3,2,7,9,374,3,True,33,1,1,0,1
2350,4400203,2022,2022.5,110.0,7.269,18.0,304682,57165857.0,650715.0,3196604.0,0,False,2,6,3,2,3,3,11,5,True,23,1,1,0,1
2351,4920181,2023,2022.5,131.0,8.303,6.0,296686,0.0,549525.0,1797748.0,0,False,2,1,1,1,11,1,16,12,True,50,1,2,0,0
2352,5047468,2023,2022.5,119.0,7.162,12.0,1324273,768000000.0,10185147.0,44459991.0,1,False,4,2,4,21,16,9,12,19,True,39,1,1,1,0
2353,5368179,2023,2022.5,97.0,6.152,12.0,285409,0.0,93476.0,268653.0,0,False,5,9,2,3,3,7,11,554,True,37,1,3,0,0
2355,4536580,2023,2022.5,90.0,7.281,6.0,650724,0.0,2440703.0,6989525.0,1,False,1,1,1,1,3,1,9,554,True,23,1,4,1,0
2357,4533254,2022,2022.5,102.0,6.919,18.0,287325,0.0,519250.0,2122354.0,0,False,4,3,1,6,1,1,5,9,True,21,1,2,0,1
2358,1227963,2020,2022.5,132.0,7.606,6.0,316753,322350000.0,27230.0,22383481.0,2,False,17,5,10,4,7,5,374,1,True,35,1,4,1,0
